STATION,STATION_NAME,City,ELEVATION,LATITUDE,LONGITUDE,Date,Year,Month,Day,PRCP,SNWD,SNWDcm,SNOW,SNOWcm,TMAX,TMIN
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-16,2000,2,16,0,0,0,0,0,10,-2.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-17,2000,2,17,5.3,0,0,0,0,4.4,-4.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-18,2000,2,18,60.5,0,0,0,0,10,0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-19,2000,2,19,0.3,0,0,0,0,3.9,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-20,2000,2,20,0,0,0,0,0,6.1,-3.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-21,2000,2,21,0,0,0,0,0,11.1,-6.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-22,2000,2,22,4.1,0,0,0,0,14.4,3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-23,2000,2,23,0,0,0,0,0,20,7.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-24,2000,2,24,3.8,0,0,0,0,20,8.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-25,2000,2,25,0,0,0,0,0,23.9,10
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-26,2000,2,26,0,0,0,0,0,22.8,12.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-27,2000,2,27,6.1,0,0,0,0,15.6,3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-28,2000,2,28,0,0,0,0,0,13.3,-3.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2000-02-29,2000,2,29,0,0,0,0,0,18.3,1.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-01,2001,1,1,0,76,7.6,0,0,-1.1,-6.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-02,2001,1,2,0,76,7.6,0,0,-2.8,-13.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-03,2001,1,3,0,76,7.6,0,0,-3.9,-16.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-04,2001,1,4,0,51,5.1,0,0,-1.1,-3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-05,2001,1,5,0,51,5.1,0,0,5,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-06,2001,1,6,0,0,0,0,0,3.9,-6.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-07,2001,1,7,0,0,0,0,0,7.8,-2.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-08,2001,1,8,0,0,0,0,0,0.6,-6.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-09,2001,1,9,0,0,0,0,0,-1.1,-9.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-10,2001,1,10,0,0,0,0,0,5,-7.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-11,2001,1,11,0,0,0,0,0,5,-8.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-12,2001,1,12,0,0,0,0,0,8.3,-1.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-13,2001,1,13,0,0,0,0,0,10,-6.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-14,2001,1,14,1,0,0,0,0,7.8,2.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-15,2001,1,15,0.3,0,0,0,0,7.2,1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-16,2001,1,16,0,0,0,0,0,1.1,-0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-17,2001,1,17,0,0,0,0,0,0.6,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-18,2001,1,18,1,0,0,0,0,6.1,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-19,2001,1,19,8.4,51,5.1,58,5.8,2.2,-1.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-20,2001,1,20,3,76,7.6,71,7.1,-1.7,-11.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-21,2001,1,21,0,51,5.1,0,0,-2.2,-17.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-22,2001,1,22,0,51,5.1,0,0,1.1,-10.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-23,2001,1,23,0,25,2.5,0,0,4.4,-9.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-24,2001,1,24,0,0,0,0,0,3.9,-3.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-25,2001,1,25,0,0,0,0,0,0,-7.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-26,2001,1,26,1,0,0,8,0.8,2.8,-7.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-27,2001,1,27,0,0,0,0,0,1.7,-8.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-28,2001,1,28,0,0,0,0,0,0,-8.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-29,2001,1,29,11.4,0,0,0,0,11.1,0
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-30,2001,1,30,6.6,0,0,0,0,9.4,1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-01-31,2001,1,31,1,0,0,10,1,4.4,0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-01,2001,2,1,0,0,0,0,0,5,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-02,2001,2,2,0.5,0,0,0,0,0.6,-11.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-03,2001,2,3,0,0,0,0,0,1.7,-10.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-04,2001,2,4,0,0,0,0,0,7.2,0
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-05,2001,2,5,0.8,0,0,8,0.8,1.1,-0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-06,2001,2,6,0.3,0,0,0,0,7.2,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-07,2001,2,7,0,0,0,0,0,6.7,-3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-08,2001,2,8,1,0,0,0,0,18.9,3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-09,2001,2,9,13,0,0,0,0,19.4,0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-10,2001,2,10,0,0,0,0,0,1.1,-6.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-11,2001,2,11,0,0,0,0,0,1.7,-6.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-12,2001,2,12,0,0,0,0,0,8.3,-3.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-13,2001,2,13,1.5,0,0,0,0,9.4,4.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-14,2001,2,14,2.8,0,0,0,0,15,9.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-15,2001,2,15,2.8,0,0,0,0,9.4,4.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-16,2001,2,16,6.9,0,0,0,0,6.1,-0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-17,2001,2,17,0,0,0,0,0,-0.6,-8.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-18,2001,2,18,0,0,0,0,0,0,-10
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-19,2001,2,19,0,0,0,0,0,11.7,-5
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-20,2001,2,20,0,0,0,0,0,13.3,4.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-21,2001,2,21,0,0,0,0,0,4.4,-3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-22,2001,2,22,1,0,0,10,1,-0.6,-4.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-23,2001,2,23,0,0,0,0,0,7.2,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-24,2001,2,24,0,0,0,0,0,18.3,2.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-25,2001,2,25,15.5,0,0,0,0,17.2,2.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-26,2001,2,26,0,0,0,0,0,8.3,-1.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-27,2001,2,27,0,0,0,0,0,6.7,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2001-02-28,2001,2,28,0,0,0,0,0,3.3,-5.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-01,2002,1,1,0,0,0,0,0,-1.7,-12.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-02,2002,1,2,0,0,0,0,0,0,-10
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-03,2002,1,3,0,0,0,0,0,1.7,-7.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-04,2002,1,4,0,0,0,0,0,2.2,-11.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-05,2002,1,5,0,0,0,0,0,4.4,-2.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-06,2002,1,6,8.4,25,2.5,84,8.4,3.9,0
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-07,2002,1,7,2.5,102,10.2,25,2.5,0.6,-8.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-08,2002,1,8,0,76,7.6,0,0,1.7,-10
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-09,2002,1,9,0,51,5.1,0,0,8.9,0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-10,2002,1,10,0,25,2.5,0,0,10.6,3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-11,2002,1,11,0,0,0,0,0,6.1,-2.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-12,2002,1,12,0,0,0,0,0,8.3,-3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-13,2002,1,13,0,0,0,0,0,6.7,-3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-14,2002,1,14,0,0,0,0,0,11.1,0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-15,2002,1,15,0,0,0,0,0,3.9,-3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-16,2002,1,16,0,0,0,0,0,7.2,-6.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-17,2002,1,17,0,0,0,0,0,7.2,-2.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-18,2002,1,18,0,0,0,0,0,5.6,-6.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-19,2002,1,19,1.8,25,2.5,30,3,0.6,-6.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-20,2002,1,20,0,25,2.5,0,0,-0.6,-8.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-21,2002,1,21,0,0,0,0,0,7.2,-0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-22,2002,1,22,0,0,0,0,0,12.2,-2.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-23,2002,1,23,0,0,0,0,0,13.9,7.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-24,2002,1,24,25.1,0,0,0,0,15,-0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-25,2002,1,25,0,0,0,0,0,8.3,-5.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-26,2002,1,26,0,0,0,0,0,11.1,-2.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-27,2002,1,27,0,0,0,0,0,13.9,1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-28,2002,1,28,0,0,0,0,0,18.9,3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-29,2002,1,29,1.8,0,0,0,0,18.9,13.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-30,2002,1,30,15.2,0,0,0,0,13.3,7.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-01-31,2002,1,31,4.3,0,0,0,0,18.3,8.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-01,2002,2,1,15.2,0,0,0,0,16.1,-3.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-02,2002,2,2,0,0,0,0,0,2.8,-6.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-03,2002,2,3,0,0,0,0,0,7.8,-2.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-04,2002,2,4,0,0,0,0,0,1.7,-7.2
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-05,2002,2,5,0,0,0,0,0,3.3,-9.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-06,2002,2,6,0,0,0,0,0,2.8,-5
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-07,2002,2,7,0,0,0,0,0,10.6,0
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-08,2002,2,8,0,0,0,0,0,12.8,-3.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-09,2002,2,9,0,0,0,0,0,16.7,-0.6
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-10,2002,2,10,7.9,0,0,0,0,12.8,1.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-11,2002,2,11,0,0,0,0,0,5,-1.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-12,2002,2,12,0,0,0,0,0,10,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-13,2002,2,13,0,0,0,0,0,3.3,-4.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-14,2002,2,14,0,0,0,0,0,8.3,-7.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-15,2002,2,15,0,0,0,0,0,12.2,0
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-16,2002,2,16,0,0,0,0,0,12.2,-1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-17,2002,2,17,0,0,0,0,0,6.1,-2.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-18,2002,2,18,0,0,0,0,0,10,-5
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-19,2002,2,19,0,0,0,0,0,12.2,3.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-20,2002,2,20,15,0,0,0,0,15,6.7
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-21,2002,2,21,0,0,0,0,0,7.2,1.1
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-22,2002,2,22,0,0,0,0,0,2.2,-4.4
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-23,2002,2,23,0,0,0,0,0,7.2,-8.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-24,2002,2,24,0,0,0,0,0,13.9,-2.8
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-25,2002,2,25,0.8,0,0,0,0,17.8,3.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-26,2002,2,26,5.6,0,0,15,1.5,7.8,-8.3
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-27,2002,2,27,1.5,0,0,23,2.3,-3.3,-8.9
GHCND:USW00093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT KY US,Cincinnati,273.4,39.0447,-84.6733,2002-02-28,2002,2,28,0,0,0,0,0,1.7,-10
